"N"	"lon"	"lat"	"X"
30342	-93.249268	44.794556	";"
30343	-93.237922	44.778068	";"
30344	-93.238532	44.777363	";"
30345	-93.2454	44.775078	";"
30346	-93.239601	44.775166	";"
30347	-93.24812	44.775517	";"
30348	-93.24792	44.76799	";"
30349	-93.255369	44.764507	";"
30351	-93.248217	44.792778	";"
30352	-93.248089	44.790543	";"
30353	-93.248276	44.793167	";"
30354	-93.234969	44.775669	";"
30355	-93.230833	44.775669	";"
30356	-93.237852	44.775513	";"
30357	-93.23937	44.776924	";"
30358	-93.23979	44.776306	";"
30359	-93.228568	44.774815	";"
30360	-93.227538	44.774952	";"
30361	-93.237906	44.786049	";"
30362	-93.237906	44.784626	";"
30363	-93.237908	44.782143	";"
30364	-93.237907	44.781265	";"
30365	-93.237907	44.780743	";"
30366	-93.237914	44.778973	";"
30367	-93.237908	44.783852	";"
30368	-93.237907	44.783047	";"
30369	-93.237914	44.788094	";"
30370	-93.241028	44.80098	";"
30371	-93.241547	44.802567	";"
30372	-93.250013	44.795601	";"
30373	-93.248106	44.803642	";"
30374	-93.248907	44.801868	";"
30376	-93.249731	44.79837	";"
30377	-93.249111	44.799226	";"
30379	-93.250265	44.797256	";"
30380	-93.250288	44.79641	";"
30381	-93.248483	44.799851	";"
30382	-93.247438	44.799908	";"
30383	-93.247438	44.800816	";"
30384	-93.247544	44.801548	";"
30385	-93.244506	44.805561	";"
30387	-93.24749	44.803925	";"
30388	-93.242722	44.804066	";"
30389	-93.243378	44.805172	";"
30390	-93.241911	44.802986	";"
30391	-93.232414	44.802395	";"
30392	-93.233444	44.802883	";"
30393	-93.235464	44.801601	";"
30394	-93.234743	44.802281	";"
30395	-93.237974	44.800285	";"
30396	-93.236646	44.800487	";"
30397	-93.23847	44.800403	";"
30398	-93.23403	44.802883	";"
30399	-93.21844	44.77717	";"
30400	-93.216843	44.778083	";"
30401	-93.21804	44.77823	";"
30402	-93.21272	44.78076	";"
30403	-93.20527	44.78699	";"
30404	-93.223968	44.776177	";"
30405	-93.223198	44.778542	";"
30406	-93.21221	44.78192	";"
30407	-93.21609	44.77951	";"
30408	-93.222929	44.785591	";"
30409	-93.222704	44.785929	";"
30411	-93.223473	44.780621	";"
30412	-93.223298	44.782192	";"
30413	-93.223404	44.779411	";"
30414	-93.223219	44.783447	";"
30415	-93.223211	44.784092	";"
30416	-93.223794	44.788292	";"
30417	-93.222441	44.786384	";"
30418	-93.13707	44.63066	";"
30419	-93.13677	44.601631	";"
30420	-93.095226	44.630505	";"
30421	-93.13667	44.64925	";"
30422	-93.116344	44.656773	";"
30423	-93.15712	44.626537	";"
30424	-93.15716	44.630768	";"
30425	-93.116365	44.601555	";"
30426	-93.15728	44.594433	";"
30428	-93.157232	44.601715	";"
30429	-93.159635	44.608978	";"
30430	-93.15722	44.608963	";"
30431	-93.176459	44.608967	";"
30432	-93.17745	44.608959	";"
30433	-93.157324	44.579933	";"
30434	-93.157158	44.610619	";"
30435	-93.157064	44.623482	";"
30436	-93.172287	44.641361	";"
30437	-93.15723	44.64173	";"
30438	-93.17054	44.6669	";"
30439	-93.16225	44.65459	";"
30440	-93.136607	44.673739	";"
30441	-93.176445	44.663331	";"
30442	-93.175948	44.656292	";"
30443	-93.16308	44.666915	";"
30444	-93.155988	44.666918	";"
30445	-93.177246	44.641514	";"
30446	-93.177175	44.646645	";"
30447	-93.176317	44.651561	";"
30449	-93.176806	44.649641	";"
30450	-93.176546	44.67413	";"
30451	-93.17253	44.67381	";"
30452	-93.176593	44.670511	";"
30453	-93.14736	44.64038	";"
30454	-93.1371	44.64033	";"
30455	-93.14705	44.63072	";"
30456	-93.157048	44.635309	";"
30457	-93.137154	44.636014	";"
30458	-93.150006	44.668601	";"
30459	-93.138869	44.673907	";"
30460	-93.095053	44.594196	";"
30461	-93.086027	44.5942	";"
30462	-93.096068	44.594364	";"
30463	-93.096063	44.600128	";"
30464	-93.097978	44.601448	";"
30465	-93.10423	44.6595	";"
30466	-93.116326	44.663212	";"
30467	-93.116288	44.67411	";"
30468	-93.082273	44.644932	";"
30469	-93.14774	44.79018	";"
30470	-93.119645	44.790151	";"
30471	-93.135832	44.717076	";"
30472	-93.116247	44.71743	";"
30474	-93.10892	44.73859	";"
30475	-93.11824	44.80449	";"
30476	-93.130577	44.795906	";"
30477	-93.126016	44.794872	";"
30478	-93.140977	44.759003	";"
30479	-93.085313	44.753544	";"
30480	-93.085227	44.769554	";"
30481	-93.126648	44.702957	";"
30482	-93.156822	44.717035	";"
30483	-93.146821	44.726944	";"
30484	-93.146804	44.728859	";"
30485	-93.136458	44.727753	";"
30486	-93.136414	44.730283	";"
30487	-93.156158	44.728569	";"
30488	-93.156127	44.725038	";"
30489	-93.160881	44.702981	";"
30490	-93.156467	44.702952	";"
30491	-93.174111	44.703034	";"
30492	-93.176783	44.713983	";"
30493	-93.186257	44.703025	";"
30494	-93.18248	44.703029	";"
30495	-93.17671	44.703049	";"
30496	-93.185602	44.713393	";"
30497	-93.183121	44.713977	";"
30498	-93.179449	44.713978	";"
30499	-93.169254	44.703012	";"
30500	-93.166717	44.703001	";"
30501	-93.162644	44.702988	";"
30502	-93.161032	44.702983	";"
30503	-93.180458	44.753865	";"
30504	-93.177568	44.752728	";"
30505	-93.184793	44.756645	";"
30506	-93.183164	44.756107	";"
30507	-93.182121	44.755516	";"
30508	-93.182496	44.755699	";"
30509	-93.146709	44.71723	";"
30510	-93.137979	44.717139	";"
30511	-93.14679	44.71969	";"
30512	-93.146849	44.722153	";"
30513	-93.156452	44.72376	";"
30514	-93.156802	44.719426	";"
30515	-93.156802	44.719312	";"
30516	-93.156797	44.717197	";"
30517	-93.146725	44.717399	";"
30518	-93.146719	44.71872	";"
30519	-93.146781	44.719359	";"
30520	-93.146598	44.723259	";"
30521	-93.146521	44.725079	";"
30522	-93.146836	44.722748	";"
30523	-93.137979	44.717267	";"
30524	-93.136576	44.72046	";"
30525	-93.136506	44.722861	";"
30526	-93.136498	44.725083	";"
30527	-93.136473	44.726709	";"
30528	-93.146416	44.744316	";"
30529	-93.146387	44.745691	";"
30530	-93.14354	44.757503	";"
30531	-93.142225	44.758301	";"
30532	-93.156102	44.735248	";"
30534	-93.199359	44.689992	";"
30535	-93.197111	44.689713	";"
30536	-93.197148	44.692711	";"
30537	-93.19713	44.69338	";"
30538	-93.24254	44.76271	";"
30539	-93.25392	44.75685	";"
30540	-93.28892	44.76606	";"
30541	-93.28492	44.74988	";"
30542	-93.30387	44.76601	";"
30543	-93.25821	44.73192	";"
30544	-93.25524	44.72502	";"
30545	-93.24787	44.76037	";"
30546	-93.27217	44.74655	";"
30547	-93.25388	44.75659	";"
30548	-93.25819	44.7838	";"
30549	-93.24336	44.76183	";"
30550	-93.261235	44.775446	";"
30551	-93.24812	44.77553	";"
30552	-93.25315	44.71693	";"
30554	-93.27244	44.7467	";"
30555	-93.24792	44.75841	";"
30556	-93.257231	44.76067	";"
30557	-93.261312	44.7607	";"
30558	-93.266801	44.761158	";"
30559	-93.267744	44.760826	";"
30560	-93.253778	44.76067	";"
30561	-93.254515	44.764168	";"
30562	-93.25302	44.710186	";"
30565	-93.25879	44.710186	";"
30566	-93.257142	44.764942	";"
30567	-93.257964	44.766022	";"
30568	-93.262824	44.760772	";"
30569	-93.264945	44.761112	";"
30570	-93.269127	44.760799	";"
30571	-93.270354	44.761169	";"
30572	-93.255493	44.695786	";"
30573	-93.247868	44.761519	";"
30574	-93.25044	44.760693	";"
30575	-93.29517	44.711	";"
30576	-93.28956	44.70143	";"
30577	-93.28171	44.73004	";"
30578	-93.29916	44.73712	";"
30579	-93.28768	44.73836	";"
30580	-93.29812	44.73189	";"
30581	-93.29779	44.72286	";"
30582	-93.28774	44.73185	";"
30583	-93.29682	44.71458	";"
30584	-93.290127	44.714891	";"
30585	-93.28379	44.7308	";"
30586	-93.28262	44.72769	";"
30587	-93.28334	44.73155	";"
30588	-93.27455	44.72669	";"
30589	-93.311221	44.727507	";"
30590	-93.312012	44.730011	";"
30592	-93.156092	44.730107	";"
30593	-93.146657	44.729761	";"
30595	-93.146246	44.740475	";"
30596	-93.146224	44.741966	";"
30598	-93.146416	44.743275	";"
30599	-93.143935	44.752872	";"
30600	-93.143968	44.754036	";"
30602	-93.145148	44.748905	";"
30603	-93.14618	44.74704	";"
30604	-93.144464	44.750942	";"
30605	-93.14441	44.751995	";"
30606	-93.144257	44.756649	";"
30607	-93.144592	44.755859	";"
30609	-93.18748	44.79715	";"
30610	-93.16721	44.8049	";"
30611	-93.16717	44.79713	";"
30612	-93.16702	44.79021	";"
30613	-93.14322	44.79634	";"
30614	-93.177384	44.792217	";"
30615	-93.177561	44.794742	";"
30616	-93.17275	44.76364	";"
30617	-93.177383	44.7902	";"
30618	-93.16714	44.81181	";"
30619	-93.167137	44.808206	";"
30620	-93.176122	44.798038	";"
30621	-93.174911	44.799759	";"
30622	-93.175354	44.80167	";"
30623	-93.176124	44.80225	";"
30624	-93.178433	44.80462	";"
30625	-93.18415	44.80461	";"
30626	-93.176689	44.797733	";"
30627	-93.177842	44.796047	";"
30628	-93.177833	44.803207	";"
30629	-93.178206	44.803551	";"
30630	-93.178438	44.80451	";"
30631	-93.143203	44.796364	";"
30632	-93.139741	44.795738	";"
30633	-93.136421	44.795422	";"
30634	-93.133596	44.794806	";"
30635	-93.137396	44.795639	";"
30636	-93.131172	44.795563	";"
30637	-93.133337	44.794785	";"
30638	-93.131576	44.795338	";"
30639	-93.08545	44.738953	";"
30640	-93.095527	44.753735	";"
30641	-93.106543	44.702949	";"
30642	-93.09233	44.702969	";"
30643	-93.116006	44.743035	";"
30644	-93.115954	44.744982	";"
30645	-93.11055	44.753647	";"
30646	-93.108902	44.753646	";"
30647	-93.116051	44.73923	";"
30648	-93.116034	44.740674	";"
30649	-93.113922	44.755226	";"
30650	-93.239666	45.020427	";"
30651	-93.235829	45.020448	";"
30652	-93.234561	45.020451	";"
30653	-93.229423	45.020466	";"
30656	-93.228614	45.020467	";"
30657	-93.230708	45.020459	";"
30658	-93.228145	45.020468	";"
30659	-93.2024	44.96282	";"
30660	-93.20244	44.97473	";"
30661	-93.2024	44.9711	";"
30662	-93.20216	44.96971	";"
30663	-93.20224	44.9745	";"
30664	-93.22054	44.96971	";"
30665	-93.219192	44.975678	";"
30666	-93.20265	44.9646	";"
30667	-93.2024	44.96417	";"
30668	-93.20213	44.96235	";"
30669	-93.20173	44.96448	";"
30670	-93.20215	44.96922	";"
30671	-93.201428	44.965757	";"
30672	-93.20142	44.96719	";"
30673	-93.20138	44.9646	";"
30674	-93.20012	44.9646	";"
30675	-93.20139	44.96065	";"
30676	-93.192429	44.967024	";"
30677	-93.20171	44.96287	";"
30678	-93.20138	44.96369	";"
30679	-93.20208	44.9646	";"
30680	-93.20263	44.96414	";"
30681	-93.20267	44.96774	";"
30682	-93.1932	44.96473	";"
30683	-93.195623	44.968214	";"
30684	-93.19732	44.969134	";"
30685	-93.20338	44.98567	";"
30686	-93.20357	44.98572	";"
30687	-93.202449	44.988036	";"
30688	-93.21315	45.00534	";"
30689	-93.20752	45.00735	";"
30690	-93.20393	45.00945	";"
30691	-93.20456	45.00616	";"
30692	-93.20145	45.01074	";"
30694	-93.21184	45.00373	";"
30695	-93.207217	45.00058	";"
30696	-93.21468	45.01373	";"
30697	-93.21343	45.00591	";"
30698	-93.21245	45.00455	";"
30699	-93.216677	45.020554	";"
30700	-93.22199	45.020521	";"
30701	-93.219315	45.020544	";"
30702	-93.213336	45.020592	";"
30703	-93.212614	45.020575	";"
30704	-93.215748	45.020574	";"
30705	-93.20556	44.9935	";"
30706	-93.20585	45.00058	";"
30707	-93.206	45.00058	";"
30708	-93.20573	44.99359	";"
30709	-93.199881	44.998921	";"
30710	-93.201191	44.998921	";"
30711	-93.202513	44.997138	";"
30712	-93.202509	44.998921	";"
30713	-93.202477	44.993528	";"
30714	-93.202499	44.995307	";"
30715	-93.20548	44.99247	";"
30716	-93.2053	44.99243	";"
30717	-93.202446	44.991745	";"
30718	-93.202513	44.997092	";"
30719	-93.20449	45.003	";"
30720	-93.20469	45.00285	";"
30721	-93.195429	44.998908	";"
30722	-93.19735	44.998916	";"
30723	-93.198615	44.998922	";"
30724	-93.22718	45.04996	";"
30725	-93.227269	45.085936	";"
30726	-93.22417	45.08599	";"
30727	-93.23665	45.05675	";"
30728	-93.22707	45.05712	";"
30729	-93.22742	45.07511	";"
30730	-93.22285	45.07529	";"
30731	-93.22742	45.08234	";"
30732	-93.22716	45.06483	";"
30733	-93.22256	45.06441	";"
30734	-93.22249	45.05716	";"
30735	-93.22695	45.04107	";"
30736	-93.22252	45.06458	";"
30737	-93.22715	45.065	";"
30738	-93.237546	45.027674	";"
30739	-93.24565	45.048212	";"
30740	-93.238483	45.048253	";"
30741	-93.246238	45.048225	";"
30742	-93.234991	45.048139	";"
30743	-93.237198	45.048193	";"
30744	-93.235878	45.04813	";"
30745	-93.24104	45.06684	";"
30746	-93.24718	45.06765	";"
30747	-93.24716	45.06898	";"
30748	-93.245203	45.067207	";"
30749	-93.24056	45.06659	";"
30750	-93.248111	45.066271	";"
30751	-93.24656	45.06739	";"
30752	-93.248382	45.067809	";"
30753	-93.23674	45.06438	";"
30754	-93.235632	45.085989	";"
30755	-93.21302	45.02777	";"
30756	-93.20779	45.02781	";"
30757	-93.20816	45.05016	";"
30758	-93.20309	45.03225	";"
30759	-93.1982	45.0278	";"
30760	-93.20801	45.03223	";"
30761	-93.20398	45.02781	";"
30762	-93.208101	45.06102	";"
30763	-93.21412	45.06446	";"
30764	-93.20667	45.06464	";"
30765	-93.20858	45.07462	";"
30766	-93.208113	45.072032	";"
30767	-93.20786	45.06476	";"
30768	-93.21359	45.06465	";"
30769	-93.209758	45.071825	";"
30770	-93.208484	45.071858	";"
30771	-93.216165	45.071721	";"
30772	-93.213604	45.071757	";"
30773	-93.212336	45.071787	";"
30774	-93.214893	45.07174	";"
30775	-93.214365	45.07175	";"
30776	-93.215292	45.071738	";"
30777	-93.211056	45.071802	";"
30778	-93.211279	45.071798	";"
30779	-93.2113	45.08265	";"
30780	-93.19693	45.06632	";"
30781	-93.20182	45.06489	";"
30782	-93.19821	45.06463	";"
30783	-93.20286	45.06594	";"
30785	-93.19304	45.06028	";"
30786	-93.1262	44.94134	";"
30787	-93.187412	44.891707	";"
30788	-93.135651	44.883863	";"
30789	-93.184131	44.892178	";"
30790	-93.185226	44.891096	";"
30791	-93.1576	44.88827	";"
30792	-93.14684	44.89596	";"
30793	-93.14681	44.89086	";"
30794	-93.13563	44.90191	";"
30795	-93.12631	44.90877	";"
30796	-93.132724	44.930607	";"
30797	-93.13102	44.91934	";"
30798	-93.1203	44.92722	";"
30799	-93.12971	44.8645	";"
30800	-93.12901	44.86281	";"
30801	-93.11679	44.86691	";"
30802	-93.12943	44.86253	";"
30803	-93.12906	44.86081	";"
30804	-93.12111	44.86246	";"
30805	-93.12064	44.86274	";"
30806	-93.10587	44.89804	";"
30807	-93.06615	44.89458	";"
30808	-93.06643	44.89492	";"
30809	-93.06573	44.88723	";"
30810	-93.132664	44.84764	";"
30811	-93.15988	44.86111	";"
30812	-93.155996	44.86107	";"
30813	-93.15318	44.88381	";"
30814	-93.16118	44.88297	";"
30815	-93.1828	44.84802	";"
30816	-93.17204	44.86606	";"
30817	-93.161982	44.888136	";"
30818	-93.15679	44.84338	";"
30819	-93.16138	44.83725	";"
30820	-93.13964	44.86236	";"
30821	-93.14699	44.86015	";"
30822	-93.159418	44.834916	";"
30823	-93.159376	44.83586	";"
30824	-93.15946	44.836705	";"
30825	-93.159195	44.837119	";"
30826	-93.187147	44.840149	";"
30827	-93.17447	44.84797	";"
30828	-93.1651	44.83231	";"
30829	-93.163678	44.832404	";"
30830	-93.159621	44.829822	";"
30831	-93.159629	44.831154	";"
30832	-93.167186	44.854642	";"
30833	-93.17232	44.88106	";"
30834	-93.16723	44.87815	";"
30835	-93.16276	44.87812	";"
30836	-93.18608	44.88902	";"
30837	-93.1863	44.89154	";"
30838	-93.18597	44.890215	";"
30839	-93.168595	44.884071	";"
30840	-93.16106	44.88224	";"
30841	-93.14167	44.8479	";"
30842	-93.139067	44.856151	";"
30844	-93.127989	44.841877	";"
30845	-93.129202	44.845082	";"
30846	-93.141717	44.845126	";"
30847	-93.141744	44.842244	";"
30849	-93.142469	44.839781	";"
30850	-93.145121	44.837526	";"
30851	-93.152254	44.838445	";"
30852	-93.150053	44.837987	";"
30853	-93.156716	44.838683	";"
30855	-93.158798	44.837568	";"
30856	-93.15907	44.837272	";"
30857	-93.149051	44.8375	";"
30858	-93.146705	44.837344	";"
30859	-93.14678	44.852805	";"
30861	-93.130331	44.838917	";"
30862	-93.13478	44.84772	";"
30863	-93.132714	44.845092	";"
30864	-93.13399	44.86257	";"
30865	-93.13582	44.86288	";"
30867	-93.143685	44.883799	";"
30868	-93.144373	44.862385	";"
30869	-93.141391	44.883809	";"
30870	-93.14024	44.86334	";"
30871	-93.14434	44.86709	";"
30872	-93.15168	44.86119	";"
30873	-93.14654	44.86236	";"
30874	-93.135786	44.883861	";"
30875	-93.153391	44.942023	";"
30876	-93.1635	44.94659	";"
30877	-93.136426	44.924482	";"
30878	-93.15684	44.91248	";"
30879	-93.164764	44.89953	";"
30880	-93.14951	44.90726	";"
30881	-93.15502	44.94387	";"
30882	-93.16189	44.94848	";"
30883	-93.161937	44.930628	";"
30884	-93.159381	44.93062	";"
30885	-93.161933	44.919703	";"
30887	-93.159385	44.919695	";"
30888	-93.15685	44.919687	";"
30889	-93.17719	44.89719	";"
30890	-93.17831	44.8958	";"
30891	-93.172094	44.896346	";"
30892	-93.1773	44.89987	";"
30894	-93.18063	44.89672	";"
30896	-93.17768	44.89657	";"
30897	-93.1774	44.89777	";"
30898	-93.17859	44.89689	";"
30900	-93.183606	44.912499	";"
30901	-93.185038	44.912542	";"
30902	-93.181202	44.912496	";"
30903	-93.172099	44.899853	";"
30905	-93.172101	44.90101	";"
30906	-93.172122	44.898065	";"
30907	-93.172103	44.898967	";"
30908	-93.1721	44.90169	";"
30909	-93.172133	44.902578	";"
30910	-93.165253	44.901851	";"
30911	-93.166	44.902655	";"
30912	-93.164512	44.901045	";"
30913	-93.172055	44.941495	";"
30914	-93.174653	44.946551	";"
30916	-93.182633	44.941358	";"
30917	-93.182764	44.945136	";"
30918	-93.182744	44.946171	";"
30919	-93.182746	44.942906	";"
30920	-93.182758	44.943982	";"
30921	-93.182726	44.94165	";"
30922	-93.182722	44.947248	";"
30923	-93.16449	44.930632	";"
30924	-93.163204	44.930642	";"
30925	-93.165729	44.930631	";"
30926	-93.169091	44.946559	";"
30927	-93.166996	44.94656	";"
30928	-93.172161	44.946554	";"
30929	-93.170821	44.946557	";"
30930	-93.173317	44.946553	";"
30931	-93.16189	44.953693	";"
30932	-93.14598	44.90956	";"
30933	-93.13665	44.9005	";"
30934	-93.14447	44.91054	";"
30935	-93.14324	44.91109	";"
30936	-93.131045	44.919319	";"
30937	-93.15683	44.91447	";"
30938	-93.14667	44.91086	";"
30939	-93.133871	44.919654	";"
30940	-93.135135	44.919659	";"
30941	-93.136435	44.919662	";"
30942	-93.131956	44.919674	";"
30943	-93.132874	44.919671	";"
30944	-93.131598	44.919593	";"
30946	-93.131207	44.919392	";"
30947	-93.143887	44.930607	";"
30948	-93.143597	44.930841	";"
30949	-93.13639	44.93061	";"
30950	-93.15682	44.93059	";"
30951	-93.146703	44.931803	";"
30953	-93.146346	44.931869	";"
30954	-93.149644	44.933743	";"
30955	-93.151714	44.930573	";"
30956	-93.154272	44.930582	";"
30957	-93.144732	44.931342	";"
30958	-93.144912	44.930581	";"
30960	-93.15173	44.94854	";"
30962	-93.13638	44.93102	";"
30963	-93.1364	44.93243	";"
30964	-93.13775	44.9323	";"
30965	-93.13639	44.93191	";"
30966	-93.09025	44.8348	";"
30967	-93.10071	44.8396	";"
30968	-93.09628	44.84787	";"
30969	-93.08533	44.84788	";"
30970	-93.0851	44.86185	";"
30971	-93.08511	44.86808	";"
30972	-93.10606	44.8673	";"
30973	-93.1048	44.85938	";"
30974	-93.09014	44.83454	";"
30976	-93.09075	44.89081	";"
30977	-93.08335	44.87033	";"
30980	-93.06967	44.85984	";"
30981	-93.065883	44.847773	";"
30982	-93.10976	44.82797	";"
30983	-93.11508	44.83421	";"
30984	-93.10511	44.834731	";"
30985	-93.11509	44.84454	";"
30986	-93.09607	44.84338	";"
30987	-93.126562	44.831612	";"
30988	-93.126557	44.830166	";"
30990	-93.126349	44.829113	";"
30991	-93.10215	44.82991	";"
30992	-93.101091	44.83013	";"
30994	-93.10175	44.83584	";"
30995	-93.10037	44.85386	";"
30996	-93.113908	44.890821	";"
30997	-93.106026	44.872735	";"
30998	-93.119048	44.757366	";"
30999	-93.115625	44.749128	";"
31000	-93.118967	44.749958	";"
31001	-93.122809	44.749934	";"
31002	-93.120476	44.757393	";"
31003	-93.115892	44.747604	";"
31004	-93.105607	44.753681	";"
31005	-93.085768	44.702902	";"
31006	-93.066598	44.710931	";"
31007	-93.075309	44.707795	";"
31008	-93.066698	44.707827	";"
31009	-93.10889	44.79012	";"
31010	-93.09035	44.78999	";"
31012	-93.10833	44.79266	";"
31014	-93.10565	44.80199	";"
31015	-93.10027	44.80907	";"
31016	-93.08633	44.81262	";"
31018	-93.09439	44.81612	";"
31019	-93.06968	44.7905	";"
31022	-93.121168	44.793179	";"
31023	-93.120505	44.794453	";"
31024	-93.120252	44.791069	";"
31025	-93.120774	44.791687	";"
31026	-93.113264	44.813006	";"
31027	-93.10632	44.80471	";"
31028	-93.10766	44.81899	";"
31029	-93.10245	44.81706	";"
31030	-93.118242	44.800972	";"
31031	-93.1181	44.802149	";"
31032	-93.11861	44.7987	";"
31033	-93.118368	44.800022	";"
31035	-93.12336	44.795219	";"
31036	-93.121866	44.79546	";"
31037	-93.118692	44.797862	";"
31038	-93.124464	44.794823	";"
31039	-93.119391	44.795799	";"
31040	-93.118966	44.796375	";"
31041	-93.121077	44.795361	";"
31042	-93.120078	44.794971	";"
31043	-93.118294	44.800537	";"
31044	-93.118272	44.800739	";"
31045	-93.116263	44.814064	";"
31047	-93.123388	44.823265	";"
31048	-93.123076	44.82124	";"
31049	-93.123071	44.820537	";"
31050	-93.124417	44.825313	";"
31052	-93.12384	44.824245	";"
31053	-93.114935	44.813717	";"
31054	-93.10575	44.81986	";"
31055	-93.095472	44.816223	";"
